x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
6.324716014220559e-10,0.029294380010567476,0.04176524830609419,0.024966946185702346,3.6786973060051068e-9,5.084916323703893e-9,0.022651682856266307,0.0053904101533119066,0.0002972067846921678,0.019262212474678318,2.6842246487937447e-9,2.2631350151089725e-8,5.103208630293154e-9,0.0075530858550855945,9.592923079276582e-8,0.010586384280639217,0.07614404571061095,0.06508933880434917,0.055003777041332934,2.1312777827223744e-9,3.488937978579372e-8,0.06660189120717706,1.0339458802206876e-6,0.02889437584597464,1.7348690279084273e-8,0.025205543062250597,0.01710143605826396,0.0007737414114756711,0.030161231668617474,0.010491368482132247,0.048297846009156875,4.052528568977943e-9,0.03866563289769108,0.040693978848508214,0.03449579600638285,0.010409518680487454,0.02078080407202468,0.02064011611349019,0.08857330523170501,0.08343989447821325,0.049987351669686673,1.8504154383279597e-9,2.9208026039764194e-9,6.725107036202446e-9,7.702118350466079e-10,0.00767973668553871,3.541592564446037e-7,2.890043939641084e-7,0.019099818420173043,1.1145383765925596e-8
0.02557750150454877,1.2950000516717858e-8,0.07333752911083675,5.054027136209997e-9,0.057066210071453474,1.0988113417118413e-6,0.00892665464461248,2.4086993496202826e-6,2.618981782492885e-8,1.440050435660683e-7,1.3939885974254474e-8,0.04562293318283462,6.857314580854161e-9,0.0009849089816015366,8.041160299896657e-9,0.0009040299839504964,1.2982478319870832e-6,0.020146913014353254,0.02827100737788534,7.30085875158887e-8,0.04919027166251785,0.03196978699881384,0.019721375229509234,0.0373234470196533,0.027021072250671768,0.021956174015980556,9.83600690371518e-9,5.633016178046498e-9,0.06363988182595927,0.01456105976727501,0.05189043940948282,7.252242339480636e-9,0.046544753421125254,9.521443407448512e-9,0.062281312568207056,0.011953527741685347,0.01613377216747183,0.01981378993520156,0.027021179139436625,0.04966689423082869,0.0207787617263512,1.5414593094761164e-8,0.008590765939886223,6.527202239197877e-9,0.021911782728538855,0.002986397409447255,1.3418535747695415e-8,0.03738318787578923,0.09681750147704586,1.4179737363806035e-8
2.1797439704760796e-7,0.003335214130760734,0.04253354349626561,0.04478012419459781,1.3716311778447821e-8,0.003343508073706616,0.03611499517728884,9.638092157903657e-9,0.03749397991957147,0.029645419224429672,0.00022608615304900458,0.0108405979319845,3.011846703481719e-8,1.0455357000727464e-8,0.05226130934259592,1.1382534025424508e-8,0.07943204258300465,0.05847291347502096,8.021975005082998e-8,2.6673775088451816e-6,0.01949095763373047,0.059879755593446424,1.6099748605718638e-8,0.08116741491464942,9.926686487030632e-7,0.03174489733991072,0.06911117660825736,0.0578969657043834,2.279143182053909e-8,1.188650156534312e-6,0.006844345651674468,2.159326239934072e-8,1.1194261277304115e-5,0.008172179178205001,0.030651800462687867,0.0005544125092901123,0.04475153237184865,0.0021823082982381616,0.03698734640509844,0.05511852578585103,0.021141151603786684,4.602147519769357e-6,0.03597515277812229,4.046794984074623e-8,2.224908668289427e-6,0.03482539248978192,1.8495862979322908e-7,0.005001324984471437,6.49327379953074e-8,3.162181143737739e-8
0.07377182370870206,2.9178112840601976e-9,0.0332748416523789,2.904351247855499e-9,0.08339053949246927,0.05069743099818867,0.016328213946236663,2.5752016437756616e-9,4.070328815335745e-9,0.025712214299874976,0.03756665190906612,0.04374092375080978,2.618683404926112e-9,2.9594121246438355e-9,0.030779422515199092,2.9957986553167252e-9,1.9223495408245126e-9,0.0005444983276723803,1.9826976420000243e-9,0.04929580400602975,0.05334147423401429,0.0008000068351065362,0.035648023184244614,0.027768641146632134,0.046495936571960605,0.0055204672927599155,0.04242271699999885,0.030240875026759782,3.126103087930425e-9,3.6509337255177587e-9,1.5207580372203846e-5,2.925262769852429e-9,1.1688342085025177e-7,2.191173368686815e-9,0.017397675483003108,4.1872615065620225e-9,0.022559898964175533,3.5137951899430473e-9,2.074584280926547e-9,0.005782378754168884,2.2465328753094613e-9,0.04244593215536063,0.05206105044812557,2.997307077259813e-9,0.08105090409198192,4.573793136478265e-9,3.133002762134656e-9,0.050705676874314425,0.04064058917366627,4.1269216635518854e-9
3.557153059977995e-9,0.00015205295156671866,0.06648743178370037,0.0137011011616803,3.2310741721030094e-9,4.235380342502067e-9,0.03167832353595187,2.516578601578224e-9,0.01194125998069937,0.008810252195489667,3.564632665429746e-9,0.018303908366555342,2.7936000499012917e-9,2.567587093670592e-9,0.013596857512674409,2.646262897503763e-9,0.07695349199813574,0.06979139078354064,0.01984726507679056,3.1827487940061984e-9,0.028570609341246448,0.07154207566133021,3.4782413129492004e-9,0.07345173835726021,1.1871987798884492e-8,0.0365542923865553,0.021379854828760723,0.01135286891802836,0.018284239706186648,0.0009187831171243953,0.037984994548410755,2.5457071828293694e-9,0.028042544884970627,0.007608490489099342,0.0593705071517424,0.0016635973414472764,0.03484775308325057,0.0035875664088165326,0.06490966091701415,0.07527248078279627,0.03393099872604827,2.722322874348631e-9,0.011923513314111426,2.8598759068453817e-9,3.5020075929614784e-9,0.01561753268349595,3.6947849826396514e-9,0.009290870194110849,0.022631630045772823,2.7955615606187813e-9
0.038617435732944266,0.02866282586314941,1.0096532616761148e-8,0.01578261002133591,0.0327647820227429,0.03346301402712259,1.4146956904628408e-8,0.03564859521341465,0.026644283288076605,0.007200598379497362,0.03260864702447215,1.5195864407767705e-8,0.05852032533151139,0.06612565332263759,8.247104022431897e-5,0.06804310567336881,1.3270985705404895e-8,8.159838425313437e-9,1.5465066277284508e-8,0.05221434024524509,1.435005784302639e-8,8.700876528911691e-9,0.023746864867685052,9.958869612124603e-9,0.011270875921953994,1.1253451423428035e-8,0.014488075178538886,0.0029098044609761203,1.4749760413897593e-8,0.024391510741687696,9.753237127630005e-9,0.05876498457753133,1.029980832300238e-8,1.0865407622454601e-5,9.166782278508452e-9,0.00827687693197948,1.213704662505529e-8,0.019900328610073015,1.098320288073822e-8,9.036383190116798e-9,1.4819633576454217e-8,0.0470626433976039,0.005057984097795394,0.05612878922691762,0.035221248646451944,0.033625797256874194,0.07516252957810629,5.752304486470738e-8,1.2355574083579624e-8,0.08760185248947082
1.1689333846108712e-9,0.025957496576259422,9.651931142820237e-10,0.006706475624773157,2.0260040522685328e-9,0.018129059305206086,0.024621035682310548,0.058770686512235236,1.1220629218897106e-9,4.3508850231302725e-7,0.014357756388648175,2.248186937926406e-9,0.041637816124990366,0.07396643639910505,2.805581025980533e-9,0.06628725175378432,0.02709481812431166,8.706687358045896e-8,0.07656046882013483,0.029583407490064006,1.441959196235568e-9,1.4073787454065874e-8,0.037024772751980795,4.838859876885379e-10,7.700066813124283e-10,0.02025521502260199,3.69445348330353e-8,3.599595429754202e-9,0.006923242815887621,1.9323946569145165e-9,0.03898416331541957,0.0423382065889975,0.03374734257110919,0.02574738832892478,6.03093144679966e-10,1.2493222350174607e-9,0.020001872614578652,2.277490221468138e-9,0.03656907060940187,0.018580121964445456,0.07097768650543167,0.00555298855937631,5.057713867343668e-10,0.05379915178569325,9.50767878708004e-10,1.596046743761173e-9,0.0687975015724619,6.111052953945232e-10,2.0536276992661563e-8,0.057027946124508976
2.0338495559966337e-10,0.050048943514424904,5.496147334874174e-10,0.08496267276543473,8.605944580359596e-11,0.0063018230204497875,0.0025823615842632073,0.007270160709576244,0.04406268630830197,0.03696712584955815,0.0013768151483627507,1.6528027900357873e-10,0.0317959978178187,0.009984094500909375,0.0460558802523102,0.022790956628632068,0.09738058274370925,0.02226963322072578,0.005192065838016134,0.00041679772328042904,1.470347393607119e-10,0.018432249294925845,1.8065060131694753e-9,0.010630071275281103,2.5561599046719256e-10,9.462356664044217e-7,0.06388873571835017,0.053636721700731346,2.2865344523082183e-10,0.0018837734590169011,1.3330509218537221e-9,0.025473876651839693,6.451636157303905e-10,0.058249723810877896,2.1472685144421968e-10,0.005719345581615364,0.0138237850787889,0.02123935840733728,0.05057059559921847,0.024503352010187274,0.0422023518349038,4.218419754190735e-5,7.387680876752849e-6,0.032830181833634675,2.256706490813265e-10,0.040220902248360245,0.04126785116520607,3.9057975925841177e-10,5.910139560273967e-11,0.02591800227941665
0.04093078854639253,1.1820374637731487e-6,1.8545622920696244e-9,0.02765485305812433,7.865208947456031e-8,0.008526239177347463,4.84177653863006e-7,0.013538765991483367,0.05999089817399744,5.872068803764952e-10,0.010116263598235597,0.026822049520731212,0.06658373949727119,0.03480513059887529,2.642085277941337e-9,0.02611377685624925,0.04076102922811413,2.503424193698557e-10,0.027586297117895283,0.016864443842443427,0.025815987895446982,3.1899057406112284e-10,1.1099657634476369e-9,4.4067041995830706e-7,2.65801940432039e-9,2.9050002669536143e-7,3.6745021469529155e-9,1.4760887865225358e-9,0.03746441628652276,0.025633591797339553,7.289666446557676e-10,0.06220065098944186,6.595595584801117e-10,4.945952787033943e-8,6.938842366319637e-10,0.01626576403433538,1.4203921469421531e-7,0.02884853129167573,1.5224235882779823e-7,4.0900253471758395e-10,0.07134558778517179,0.006910113793194953,0.01842657655532554,0.06188657709571462,0.03206448866113278,0.06602996748963318,0.07429683947739822,1.3069992396952192e-9,4.962060592596381e-7,0.07251329728533017
0.04259713587344572,8.055184647433055e-9,0.0006357819805029502,4.27558239373421e-9,0.0480089990324958,0.024893341702291048,0.023617616425176676,0.021705414849866638,8.816232876414653e-9,5.377371676746031e-9,0.01433033766626249,0.05352337680862765,0.0156394016336665,0.04850787770133615,4.1791268250172716e-9,0.02935866904552343,1.7624737989303883e-8,4.579742097548466e-9,0.05383770582937103,0.0325650697271475,0.054687690091079176,6.921364825232738e-9,0.02439690540538065,1.2130380507040638e-8,7.198765165605635e-8,0.02855468774932366,5.272286691897408e-9,3.428100529617106e-9,0.06514508660980192,3.4185609043810473e-8,0.03610281174466523,0.01865641110641676,0.031423745688262304,4.844743853153537e-9,8.021587049629594e-8,1.4679600964817697e-8,0.025290540245162422,2.823785510094324e-8,8.110244654556517e-8,4.651242149361984e-8,0.0641220764221434,0.01343349141819816,3.002689929139965e-8,0.0179902483325965,0.03733204972409841,8.151882761705311e-8,0.03859474281483894,2.9078159403131287e-8,0.0931195329329622,0.04192866838923929
2.22260298834979e-6,0.03826747702907699,2.36105268019984e-5,0.07904575255692045,1.8651330344972596e-9,6.375737282416413e-5,7.780818010286552e-6,0.0019480030747819495,0.07521312766581677,0.016111719143093558,2.642792577403077e-5,3.2046137419301044e-8,0.03636711745823248,0.0034642303159991843,0.0316163325710327,0.017271899267213328,0.08524201304812572,0.00026509192922246407,0.00398122351662899,3.4439420075701004e-7,9.534857026516892e-9,0.0027989084536399317,2.31166908695916e-9,0.03601457503478177,1.9005464566921003e-7,3.1996427951779533e-6,0.042196726765063156,0.03731961096944593,1.8126966614104333e-5,0.037529623345466744,1.6596178743549909e-9,0.03058466663900769,1.5610035060204945e-9,0.042703393287126655,1.6191850070543262e-8,0.0336791800866743,6.401894206890739e-5,0.04964285262336379,0.0400596167536068,0.004521182240158587,0.04402361337828221,5.103835200101213e-6,0.027731154600329173,0.030584255494792306,4.1674037609147196e-6,0.07474508651299477,0.042381359722951095,4.970355412091035e-6,8.105421543068435e-10,0.034466219694707804
4.6465976243453586e-7,0.050597147999087475,0.004724550367475736,0.06080480044299638,0.019013894188458193,0.002579594478337763,1.3760870457630267e-8,0.011783989409204389,0.05493814062597482,0.0656431194668897,3.9686967233747704e-7,1.0365584352917523e-8,7.009491309316859e-8,0.00263175265729375,0.04383252454923141,0.03127783640209946,0.02057964724199225,0.011766065437128383,1.3107555343203894e-8,1.3826276945366614e-7,7.503605684048438e-9,0.01302458728294869,0.014265530440269772,0.018494394502567835,0.039878770011563286,1.3688971979673157e-8,0.06312142998746328,0.053151120230389724,2.113263794154818e-8,0.0518097817247756,1.4600616515448556e-8,1.5804735106588258e-7,1.7746280736493257e-8,0.04944324659046747,2.8481342057300867e-7,0.05248989372804318,2.2450579576000167e-8,0.06961349659327361,0.016348631932297134,0.025169533064701634,2.953460433475552e-8,0.001737494805728562,0.03422247576024994,2.43505177510289e-7,0.0031993698506105677,0.06300752278558891,0.002997559120211067,0.04451601994319646,7.584006666932506e-9,0.0033341506512284927
1.4283398027355458e-5,0.022560413327409677,0.01713278839109095,0.07403158309441714,2.4208079458749493e-9,0.008723272294849085,0.011109330113137274,2.0063261219435114e-9,0.07102183958088767,0.03436903581723944,0.006616695871402732,9.496135920582737e-7,0.004632105698129666,2.1458225615009343e-9,0.058639068200594266,3.658270058877411e-9,0.07692477947104405,0.026723479989890886,2.298127110727187e-9,2.0175663891936857e-5,7.032990385105655e-6,0.027500371668537183,2.175212165997632e-9,0.06741828875947167,0.0005534752591908463,0.005931725058278586,0.07424464513207522,0.06756175689436304,2.1625994880825316e-9,0.017111023576872903,2.5309471519287835e-9,0.0022837952752592966,1.9749946004583683e-9,0.02618987007217604,0.003130345485996636,0.022136563925197774,0.017691297810044703,0.03127518973935354,0.02468261576711959,0.023944601668641964,0.017380231284121892,0.0034695386580091895,0.04846858804174922,0.004363924896756974,0.00563957514367697,0.06752763902607993,0.011921219861072257,0.009660418495173309,1.2296740127963058e-9,0.007386442381991008
0.01521365055267582,0.02781272244786311,0.04095849158178829,1.2304753436809615e-7,0.07526220279796747,3.7707540911202795e-9,1.0766787259743634e-9,0.03978766062364525,0.017169263277880268,0.01715035040380904,1.611357668056128e-9,2.462672787683425e-7,3.5296109509894007e-9,0.037440675637271034,1.0812530964759404e-9,0.05300799161252831,2.728484252661754e-9,6.696178068618246e-8,0.02006931180689138,1.5529290142181838e-9,5.857669292719647e-9,0.004020809647835273,0.03655832215377985,1.0954779532438793e-6,0.05836600988041739,1.593595121198524e-9,3.610716941599061e-9,1.5042495317441643e-9,0.05825635614375413,0.07280587896810126,0.007010798995648337,2.7673858085871354e-9,0.011220704182987496,0.019990408695921738,0.03224015217351983,0.056070964207604886,5.945277418782119e-10,0.0732770030057623,0.026664150641060334,0.029549328195893957,3.556496405979681e-8,2.230091442349669e-9,0.001434938800492609,2.4469717200380347e-9,0.01273828053545491,0.03687102649602663,0.0030028799540910266,0.0558178306843606,0.053427013278081935,0.006803219341067026
1.7920951919404577e-9,0.06143136151500554,1.8601096024055289e-9,0.061297654620537725,2.2072893267931087e-9,0.011108804948408612,6.659266291553524e-8,0.0563237863409584,1.879259073326777e-7,0.035568749443806336,0.004781343082690579,1.5325714228612177e-9,0.04424973845926181,0.0590501728564812,0.011235072435311666,0.07035952767544762,0.05835867457579221,0.006631736540190885,0.03755367452934576,0.011624645030067172,1.3006632792469696e-9,3.3905957482459077e-7,0.02452676972683128,2.0082068217768956e-9,2.433062078818382e-9,1.4144348134845146e-8,0.033467637939658866,0.020871122907877647,3.6502373329203482e-9,3.355260663163523e-8,9.810941170383208e-6,0.0413023626603626,1.5135190079502888e-7,0.06684154114458087,1.5167220572951783e-9,1.2577414432078455e-8,1.045155171932352e-6,0.00635896283589738,0.04846146512234301,0.023664729832323754,0.04338293596410632,0.0029928428369720072,2.1864345326633954e-9,0.04951198197006017,1.873294423235046e-9,1.986856726070299e-6,0.06217518536160206,2.2823238790236783e-9,1.42916795263825e-9,0.04685384541484568
0.006453116479797483,0.014180079166997062,1.1059870358965177e-9,0.037531300795522804,1.0687181821524143e-9,0.02635234171020859,0.030173709535950218,0.021826896688761938,0.02345264145126555,2.157619020709353e-9,0.0234354822997347,0.009811029871020943,0.06353318518282597,0.042100642625479134,0.0019099381349830242,0.03462287278837048,0.06577832209722559,1.3680935740453085e-9,0.04790501923528158,0.03794479809139905,0.004904774128947656,1.4809530673374915e-9,1.2668477448713799e-8,3.58089745575482e-9,7.576682493549449e-10,0.025293273330873528,0.006166359391527199,1.1466489808326238e-5,0.012449411326807254,5.078577774424664e-9,0.003206473849933815,0.05819516540330773,1.663036589588082e-8,0.011166568143023773,7.583237040302703e-10,2.696064716007757e-9,0.03186947172829957,3.69206453943157e-8,0.020660353302364137,2.259465099599944e-9,0.08413849487387498,0.014978109412602818,1.3609500584580331e-8,0.07079925580163578,5.800072284154823e-7,0.022598804955281653,0.07922423719065233,7.14748151551197e-10,1.83006812850839e-9,0.0673257198232457
0.05342948755285381,9.774653564067461e-9,8.536240512492918e-7,9.944107833951917e-9,0.019780007066147826,0.06366113042592392,0.05610497528997572,6.83452872588663e-8,8.837375898999873e-9,2.462390185251428e-7,0.05662074612225002,0.048755299788220845,0.016724966039194364,0.012259019085537825,0.009004013541326178,1.753020614896578e-6,7.970048630370676e-8,2.7622469905354383e-8,0.004281808309639286,0.07894708447849891,0.0572871479328378,3.7156412876629236e-8,0.031180432633164494,4.954049480817193e-7,3.4257706637697576e-8,0.05049503996158199,0.012769115651294271,2.7606725226808897e-6,2.815697292333065e-7,4.264140830019598e-9,0.031343491047632996,0.017633046170101304,0.025993057208939706,3.884600491510445e-9,1.9246513089091157e-8,3.705711500286012e-9,0.06536336663217586,3.6844627119467334e-9,1.1105806792588189e-8,4.352338837788185e-6,0.03696960134118963,0.05092171731483575,0.01280096373348597,0.02464272015258747,0.04616117351942183,3.2888681071912943e-8,0.037860485081842296,3.858913152020783e-8,0.03837823429006304,0.04062073375208893
