edge_1,edge_2,edge_3,edge_4,edge_5,edge_6,edge_7,edge_8,edge_9,edge_10,edge_11,edge_12,edge_13,edge_14,edge_15,edge_16,edge_17,edge_18,edge_19,edge_20,edge_21,edge_22,edge_23,edge_24,edge_25,edge_26,edge_27,edge_28,edge_29,edge_30,edge_31,edge_32,edge_33,edge_34,edge_35,edge_36,edge_37,edge_38,edge_39,edge_40
0.6120881366844612,0.7672064150128821,0.3687615999977369,0.1853665385194983,1.8112430429898232,0.4197658312402068,0.4406623239773218,1.1224277890478553,0.1710473442582407,0.5866518757522411,0.644577631391222,0.2998493704220902,0.4824904712988522,1.9644435435926901,0.1415872874126804,1.6218900651782666,0.23617020386480123,0.4837254746432048,1.0580915340388681,0.5931615475644437,0.3016013364940035,0.36762322251288126,1.1625722039386208,0.08635300818680822,0.25084545930579855,0.579712903397886,0.12831212982661905,0.07303374887983179,1.2379141115092132,0.7434839568816533,1.32793461297188,0.5152958017582515,1.0008024259512573,0.5974938314447716,0.3729153593235359,0.3353587149720765,0.5403920020941169,0.7443791350624996,0.8025004897541531,0.5291928239361766
0.0020418641142475585,0.2928239475184146,0.49918628296347095,0.0029467298021922145,0.14864557986583937,0.0021634695568771936,0.009331231613584314,0.1705529336751085,0.003068325163439746,0.23865923606694975,0.0022730231580633856,0.0037679712029579904,0.0023169119797313673,0.14691182240424497,0.0029516827586989836,0.09360276596230484,0.01185997596430261,0.3968385087579691,0.1777945125616546,0.002853690334067007,0.005532698830309662,0.45902420180589537,0.07080287384274184,0.01001309019291059,0.1621458895080076,0.006704352327954867,0.0033923902787909065,0.004363114639021577,0.25806561282031987,0.10088863455237518,0.3277307444271196,0.0022214509338434156,0.36316269850454225,0.12151111468557796,0.380060304589151,0.20986899320886546,0.0035636833584614244,0.2704084175964807,0.25780926129058157,0.5725568627415869
3.249828389360411,1.3702911822902792,0.4317834126567967,3.4783046476950386,0.55785330300867,2.841299137999844,2.0377203782016684,0.6741478378713037,3.2084906356554748,1.8503688512160401,4.745683009414169,1.1085400336597377,1.8050693068643757,0.453402776830669,4.687320990069419,0.8343532802950042,1.8533874129901438,0.5842009485848965,0.15505658654557863,2.3193115651866565,1.3176987383183778,0.33243963759327244,1.0138322487624485,1.791606527796676,0.714505339110959,1.7765865594758945,5.3027833653904795,4.1540690339566275,0.10943710845498708,0.9575243643500229,0.2751652599256294,1.6911850337941745,0.394532598172912,1.0629736136322623,0.347437936151584,1.1742556445474737,0.7385313974753055,0.4821577388729077,0.4170992325573227,0.741401302559218
0.181121957438433,0.001899585616230666,0.45527921078096306,0.00575126407131795,0.08607526633729572,0.02248593859371284,0.2387584867778376,0.0034527928932837062,0.054400123637699326,0.009220552768602069,0.027957675259741015,1.0079453257544744,0.00398770931856122,0.002824631517703581,0.017375464922416307,0.002048211683933455,0.06532795553324697,0.11511278602172444,0.022601911686439324,0.02978904365842895,0.6086395400330292,0.13745035132098216,0.015813945868584606,0.5064508941273261,0.07845307927271042,0.22797133628638502,0.023425166245543503,0.02194370532275354,0.1285852056294551,0.025111558469396392,0.16173423948180826,0.003930824033434775,0.14147918571919624,0.0025946206389640693,0.26503227293862147,0.017528917052218065,0.2617589921991965,0.022762906063662013,0.04174127528634502,0.12699206015291398
0.8971698077504888,0.12442731739354783,0.5148061240778008,0.227494611458337,2.0198513239260123,1.5170396687929701,0.9949260985852699,0.6798175327842277,0.09144473589636595,0.49951766775533757,2.1162431858644517,1.2568653285220157,0.8812235341032026,0.49090682792812596,0.8503421656208907,0.8408777581538096,0.12324330190205829,0.5210885254611991,0.6534374086777534,2.454801731349842,1.5496018394818756,0.5542726334283347,1.1814508905548173,0.4728082836619714,0.40249546398885583,1.541830798089079,0.5162537130288012,0.36102779570314475,0.3820001525388198,0.18626064737956466,1.2198266919196268,0.6798846053503076,1.5390193999549584,0.22649591681636086,0.432404303743339,0.17202609327493984,0.9937926659380864,0.09612929397861508,0.18194804804742246,0.6439897771425971
1.5678742086899289,11.220530039219872,0.5708609169289823,9.120382276075011,0.9261901597589532,5.811289771427577,3.4638301579523407,10.539996711744825,2.694930802167119,2.715510412678268,7.502501638844796,0.8063187777509676,13.043820105071749,9.705237990543559,3.069778998690611,7.673607436289019,7.385470865271098,1.9067420351601414,7.238754249951085,3.946476600970358,1.0149977290833978,1.781104723741853,5.364566706528674,0.6183982269569342,0.34802021774507735,5.738223367119923,6.017866109482458,2.5346027829703197,2.044008509214668,2.680610972462302,1.7074328985236331,12.666849596165443,2.7723073035898516,4.299863152070316,0.5139941941710428,2.5217323754815117,2.6661299973336603,1.918605119642067,7.65963260323287,2.8392445050971835
0.2664982881577779,0.10889642601030686,0.26258584856652323,0.18908633187568863,0.1235761468865392,0.0746945092314735,0.16900460444828133,0.11808326655839306,0.31549213765031914,0.28671628192400644,0.16823252109380638,0.3084403462910546,0.13205319600663515,0.1351265197351042,0.22969247839283735,0.07648594333611612,0.12156381110996484,0.21422270504494934,0.1271288444608956,0.15676749084248154,0.11881640657526671,0.27765208351348564,0.1099415318328521,0.4508931256343031,0.44607736760449807,0.11422270459480172,0.15451469646912477,0.1575692872133109,0.34964098622758893,0.46533853998591646,0.1449122420264622,0.0792947714866926,0.21377998034418716,0.20146954354691796,0.5940342640518531,0.43591859780850317,0.16147361824052853,0.19356029772502517,0.31671171816735044,0.24801398092020058
1.8611370412299806,2.5993956260988282,0.2932979273031601,3.0101247689909867,1.9950591643461169,6.570595042970462,4.492917346494753,2.7901216614301982,1.1415250554453444,1.9529814710467879,5.777212587072888,1.6247886258444182,4.84931589395926,7.180113427121287,2.5340094070864105,5.2695245395518935,2.365219659640551,1.8431069048683923,3.741815083372769,6.0517421579937976,1.6621801294265075,1.2628223392541837,4.828144752292817,0.939733894885217,0.7177145964307278,7.813580668117116,4.122048990158028,2.357100415557003,0.8000720539701119,0.3338983558080991,4.911412218667625,10.238042179135475,6.043179946691529,1.640341326753685,0.42487710707706755,0.5773251389437111,7.400482652844042,0.6581061698315952,2.035793074883304,1.5657531726252036
0.4592502945632242,0.14359519905633567,0.47775743805242665,0.2686806402887658,0.5042068050050933,0.5478350569684309,0.6630103761793567,0.5746251065161733,0.12213449584465794,0.19330456759478273,0.4194236667127949,1.0857837713475318,0.5529887643171643,0.27155835240699683,0.23949157142225655,0.35062568967379226,0.5620867823521576,0.5245817365362487,1.3039392565533479,0.275309603998177,0.9779900509147694,0.5435536139671006,0.35361604510285977,0.24388992448666352,0.1204571357191129,1.007709973524035,0.11694814531865755,0.2478349984116299,0.5043398453273588,0.22560807222727816,0.6788430038751333,0.3648131383151914,1.1441965476005596,0.13597880096586346,0.2370020770231886,0.23565567044819735,0.8943415885002668,0.09623380296189292,0.48510727215268784,0.47517119134495733
0.13674770207207948,1.2772675329000371,0.5614732233660304,0.7939057314280129,0.29775646002716605,1.5423445359222807,2.126219543183827,1.446901889302426,0.06416870710228534,2.1706814073099814,1.4335924241713165,0.21925105839545475,0.8000558492665777,1.0484649954555092,1.2975397353315332,0.7789493061011176,1.5030279720696362,2.9548752904125286,1.6910729551274903,1.3752220009302778,0.23492816984462758,3.385704539486498,1.9654307155092392,0.21496314770814287,0.30612617189677166,1.6640477803790665,0.7708961667758204,0.9590585896053088,0.133315966033579,0.15143449383904387,2.656475992784015,0.33037989796589456,3.397139750657644,1.32470498315423,0.38924046033088566,0.08933498574270711,1.7043974539412243,0.10450520107721657,0.7858740834649366,2.7205667308600674
1.4136746003473124,0.9604000955222005,0.46851467799923646,0.35653617283296035,2.657207366379045,1.7347631826840135,0.4390938866328781,1.8037046873133205,0.3310858140679278,1.4323965476044787,1.155044887248098,0.21951163727863826,0.5204048411905304,0.7283740272765831,0.43045578579816957,0.9074505412935995,0.08683574973611617,0.3812900692090523,0.45356278094355823,1.5919296990510943,0.30514708757629905,0.3889063733096987,1.2320563224485757,0.212815304746546,0.8445847510168719,0.43153970462165225,0.6694904024137609,0.7089102871595448,0.2771495422442696,0.2818744047921585,1.370407840340583,0.8438572448643821,0.9492477005459298,0.5327561690536633,0.23086557813399028,0.36624872499485955,0.3603579184164047,0.27860870393196446,0.31793752433909556,0.4764190484182266
0.008189558437114539,0.04317621958004007,0.2051668782810002,0.014455503357330743,0.04811269240591902,0.011509180779886729,0.06708527108604578,0.031523390988533365,0.008057662447570012,0.13383216758925068,0.010230372756428638,0.06900128476011276,0.005662064348573308,0.028095788382181384,0.02463786214171341,0.044805368282461566,0.09052035598186599,0.3996909894180076,0.09578383980168964,0.012730797668767006,0.0657464803743491,0.737057942858988,0.13472106471236286,0.06925764055954774,0.06735522783145365,0.0829194702674059,0.045824923567385545,0.024716790611832865,0.11538520132733081,0.04524016707616861,0.21084076428649956,0.006008035416690397,0.2028371421715353,0.10459999904587686,0.354801277768526,0.03887215799422541,0.09984456498145243,0.035372342359368446,0.16057040165584732,0.6333297379394623
0.5744419084729112,0.06507159550910964,0.4161902825790716,0.05825368428657911,0.3811773176205679,0.14329966373087788,0.3805778549329838,0.47345359427508815,0.20005185776670736,0.0588902000255899,0.2421301009453999,1.1502139520777612,0.20276800959955066,0.47373147946988714,0.03063458807028288,0.24879047915349856,0.23990930836784552,0.08674734204617407,0.9069595777228808,0.14643063989628124,0.6649521272686972,0.10969057171788657,0.17734624856220674,0.26026622162861873,0.09458052278007059,0.4938513130443352,0.05124334720777208,0.033093913995741006,1.2674112689074282,0.34370911749402866,0.41835851238869953,0.22458167326092127,0.5593952460420079,0.11565105547467483,0.2708736204678771,0.19909479706506633,0.5002154815924367,0.3310278922171012,0.3479024210889491,0.11361404557585267
0.8827110040008895,0.022834831463172573,0.5758411737994946,0.009729970811370559,1.1841267446269443,0.7841697055677768,0.9235444917588029,0.2572949089360345,0.011465181243353405,0.5833033546723433,1.1147715994245582,0.7415822976438592,0.14836302007547356,0.22079115057620177,0.23943210470388082,0.29668004345112264,0.008145828393507823,0.18757682143718868,0.1291108528993985,1.3494174964151882,0.9812237401322567,0.4700163207862187,2.4080036573600916,0.12994361692323123,0.610340187454766,1.1369139285401766,0.15476601319777378,0.22785324767938717,0.3951050700682508,0.045527616531416217,2.013854328428673,0.09796147287664674,0.9843295183984264,0.035982696014527714,0.3675748967743178,0.051285624975753535,0.6486617042583259,0.029897001794952104,0.018660124652342184,0.45282793557191575
1.013111932641499,1.2630176381578244,0.5546082933698817,4.990821014376553,0.10585367469804345,4.626923179834334,6.340324448595852,0.478528366731798,0.3966885882607611,1.165570717773884,2.3935180598090815,1.2562247203137165,1.5392311591518482,0.6583630573715892,3.3529909840352836,0.3237002916011235,7.697815919553372,3.282295633930099,0.7928310737417862,3.777375956945287,1.8876706409301416,1.2968031648485927,0.5855644327150221,2.5480193812040697,0.22105345509784666,6.57214712948424,5.332070249872782,5.8704110786199575,0.19960571914469938,0.056219596610142454,2.5546879882495235,2.505456106038176,1.1741858393011193,0.6825326046562615,0.22948084062050264,0.1116956703721965,8.947375063064168,0.06975446223279089,1.6003692541356456,3.7818395292508655
0.002379868089465221,0.0028115406950806852,0.38931326806909233,0.0007322748353149521,0.006582047946902987,0.0004338841207678169,0.0017925700863310734,0.00043682298984992686,0.015164329604971159,0.01425721601948357,0.0008310317169221474,0.01841002449565516,0.0006869249678862501,0.00037596711934735703,0.0033103785438599828,0.0009243151130633757,0.011381208106947992,0.13337637422844806,0.0059917123021870425,0.0006422938553192218,0.025794169359379268,0.13568883859819772,0.0014893826086094556,0.21100640347141286,0.13126335882372114,0.002832197467896037,0.003907964663425218,0.0018209403900206395,0.027624800724719834,0.03761522919393811,0.01874473211322763,0.00041643137527048747,0.017835088848180965,0.002867378943319386,0.27828504907520574,0.04706037312159853,0.003681186857619133,0.04365851329299369,0.030967929796253478,0.12481598950994124
0.36371048266254474,0.47096408263941686,0.23922900795961188,0.07719407086092114,0.81466697007025,0.21646386066132184,0.1934877322825936,1.1110950789566325,0.12992946365698665,0.7071225003622087,0.3248687125037457,0.24760657852204201,0.4194774002474993,1.8281692089539001,0.09099582962765063,1.1111443211410814,0.03331732063223614,0.2566574705563826,1.087002623318144,0.2480076393219093,0.22025341745942895,0.23211202520606064,1.5237350736713524,0.050225483439621306,0.5303372512912182,0.10778711267507902,0.08514355913944611,0.14194460074154414,0.9954485719563735,0.4609786756689264,1.08298379809864,0.25592569128264253,0.7211325832906627,0.8089305914164369,0.21977844262423388,0.5550050157150289,0.08980544645307469,0.33845960392127267,0.3326401686600964,0.20998105023902072
0.32850419833524763,0.899787836134302,0.4707032095499067,0.32159355941684453,0.9284579891074141,0.7524125916953971,0.6919905003106934,1.543435982216904,0.2555455708470523,0.8887444705943603,0.6151969942832592,0.3128357482309796,0.6816184288953094,1.2424101514212822,0.4951457588991713,2.399318830334493,0.4019552249107277,1.142712759831014,2.6764342777577577,0.7821826752461039,0.306250091020919,1.1151719842865064,1.8737839667404457,0.13333640186648854,0.3765856852932876,0.524889730520089,0.4178618390742065,0.3506535302786303,1.2833782000524157,0.6064640101269583,1.8324953490183344,0.831210337098283,1.5002024430731287,1.0598842852555006,0.26189767461665914,0.33989826008723417,0.7320582932826836,0.48971375507090337,0.9270903451729685,1.1438562166561428
1.5253191151997514,0.08938328197009675,0.2650928928729634,0.22440500826718027,1.175314886363204,0.343391647832233,0.5158324144004162,0.44794768957212366,1.3918253044462507,0.04301113307618736,0.5075008302291266,3.091609467259074,0.8402358885022899,0.5192845301920508,0.16740754914167724,0.26549485113739035,0.19278829872526745,0.026993521800799867,0.4690483286180114,0.5661084896755815,2.5488142579175372,0.04259688695309516,0.22662172417532697,1.4353450104640866,0.683713615697902,0.35990082338475116,0.14717045573466964,0.15089007227103202,1.5231697304724978,1.3946565595396985,0.23269434271440095,1.007378889923352,0.20072481108536466,0.1304205621742756,0.33694815705481546,1.2500774751692934,0.2881471392851982,1.1410134131250276,0.07446822566150135,0.04980430843968438
0.5667167512923725,0.04237293250720175,0.29355380979814144,0.03489420202138834,0.4656009248946136,0.38426044499590495,0.46523900106996174,0.08019529169441415,0.012426147940737887,0.2518867297316365,0.7905616501236984,0.7131915678362813,0.08034320129064973,0.11546856077155274,0.1881035377732232,0.12314447483045247,0.021862163892276822,0.412707719625869,0.05349493170555891,0.6697455883706096,0.8163676761214952,0.2495959707979662,0.6795596737927949,0.43084797440050554,0.30294296807717974,0.7283669954563607,0.20187223096315512,0.3621025821085055,0.050094587963612255,0.01945936999669438,1.0273464115623063,0.09070964889491334,0.5876940892858169,0.043802450517656875,0.22824517629659385,0.02325498326917839,0.3217804008513356,0.04510647673918984,0.041709031263756365,0.24718109698513635
2.075298761683298,0.18346498300642575,0.3966314319734105,0.42748025418825103,0.7842801906889553,0.39672793050143845,0.1876086471629089,0.15340822734328624,1.5339777400799401,0.1759975919016935,0.67544056741417,1.1413585719806953,0.6720595489978572,0.22944774939615853,0.36786052270544134,0.23278449794997827,0.14772765610901745,0.07744573115507973,0.10209342499310373,0.623747759914797,0.9976198339477015,0.09295604987700554,0.34239514472937477,0.9272703154560042,0.44534629373614265,0.25256979429906895,0.3500724973242971,0.17028065325508246,0.7215129140838599,0.9834612650300023,0.08521906081538919,0.7192595942643921,0.12580719120226688,0.22816873244692742,0.5659037143732736,1.0757510827830523,0.260214772981202,0.5488285539221014,0.11155344086878152,0.09731642501907076
0.03364802732625931,1.4351313695595482,0.22808944414355634,0.18014148237084845,0.25444209224169545,0.08013442108143919,0.1481176375147723,0.3332989354984039,0.049336552100133754,0.6059728605158518,0.07944127478953349,0.03149008198782945,0.09302975804805991,0.537889126471211,0.20949261420101387,0.4835941903101948,0.15212742265623355,1.1403682125036791,0.7240970659498723,0.11771242120085806,0.017191517789968216,1.40580408520793,0.4450104909235324,0.08322362518678082,0.2599683259378204,0.08543745348044092,0.20833736155117527,0.1384671409185331,0.29489339582323576,0.18578791171048856,0.768260289922862,0.14623549217728143,0.8801113013639456,0.5602278449384843,0.23203768003043637,0.214422289474676,0.14631938916699275,0.38912307161391335,0.8969251776305112,1.2368468894247318
0.11682548258844054,0.05671510791871657,0.36815890414822755,0.18246367420487944,0.04017536935814054,0.10354903743059872,0.5451845170750836,0.06368662704400767,0.19623119492218802,0.0949369750599189,0.11319227812472862,0.39349575991806807,0.13048932493826046,0.10413499478320433,0.204551821523695,0.03641961287232576,0.5050596551054296,0.2542259653925751,0.5095140508249175,0.17745681897130056,0.760774987211757,0.5749458810383781,0.059766719513709085,0.786095218993537,0.06668077995195751,0.5589701628911394,0.1312540940344383,0.09056454740823609,0.43833520313377294,0.12534532458189668,0.1533770384023265,0.11797299436746597,0.2320756625314061,0.10585830163798284,0.4602803341232483,0.11976833488651865,0.3829813834573834,0.13520824147349847,0.5950823301839778,0.4382379504690422
0.09752184354874334,0.0031202103891009515,0.26636958096033464,0.0085788696681541,0.1102893885608213,0.0015554548864504935,0.0025222110127971313,0.0005819953419389021,0.2503750574405028,0.008305880592665158,0.0021912792793612975,0.2634458679767557,0.0010127819798671472,0.0009776936986899982,0.005164096971840933,0.0007844073733767692,0.024944867784827716,0.021022244291572397,0.002985362289281708,0.0017886330251636188,0.19285080057027207,0.011695560092191443,0.0009454274170164653,0.46871092591610586,0.32568141330717304,0.004866567712480653,0.012764827611237827,0.009520527747093149,0.08978808903037425,0.1905436441549405,0.003459435268189983,0.0020512653946631585,0.0026324609186779853,0.005148276577276808,0.4224861868558064,0.2185151848658548,0.00459808168491516,0.25327550440787194,0.006015625198051201,0.010747898150676928
0.27869522488332216,1.2303401311225974,0.5089566555281365,0.8733571116244697,0.3273125121042276,0.6364647100714906,0.5720852012012125,0.9841104894825332,0.50522806542688,0.5467853775299291,0.29843873100831597,0.5292568098927124,0.553186297662344,1.2361021643405172,0.5981152829241778,0.4558841301453202,0.6718893941285753,1.049338568674743,0.860018123685207,0.4654762779709922,0.39334741066089507,0.39900795752901524,0.45289215056869164,0.22204839015002523,0.25328868237278057,0.9394811171552396,0.4674455388777608,0.4015483141431032,0.7521742669080841,0.25963956548293904,0.7254501545610421,0.5956548359996756,1.0694995460336547,0.8236189406077068,0.26812838739894274,0.317904362889361,0.8276497895418055,0.6286959751555321,1.2669470223199997,0.648537170545131
0.9958361690056512,0.5520793632210592,0.35064824224785024,1.0070785688998807,0.7198302089326649,3.2002998230854462,1.3765080127053713,0.8424300846118876,1.7870367831344212,1.9320784554654753,2.34087988849551,0.6248083897256906,1.152075566907211,1.0114089331323357,1.6628898741841902,0.4084594724873566,1.0276561315003778,0.7931049348905899,0.18768202680624207,2.0426484161672205,0.8296450252570463,0.34413554371315364,1.2941672257714112,0.6846683069672321,0.7381330728406746,0.8106121350362098,2.615690051164447,2.7033769060519828,0.1448981293978769,0.5826954916279632,0.7114311768242525,1.7318573764924288,0.6573839525898033,0.5440217264066494,0.5513126091467447,0.6355783762179413,0.5537045724793366,0.6731557274871514,0.3407230905418061,0.76063524140553
0.8872526563600991,3.863994773403522,0.2513111335100843,1.0999439258496082,1.0744543071665753,1.315985512292544,1.0041108304759743,5.207145542220375,0.8482189219606139,1.565284965791232,1.5145411876120956,0.6711801729648509,3.4503782489822985,6.509376061000571,0.6437583398303376,4.8597568942795935,0.6668364142909327,1.0038525177223674,4.004140592507755,2.642831720694156,0.4666118942396213,1.3527112037194542,2.9868034083792434,0.16046797670528512,0.4076971402752813,0.8451116104992985,0.7410235228166517,0.5383159310546769,1.102148598760778,1.8877063743472244,1.2787918672473066,2.192367318204877,1.0456535529755269,2.7704333758214985,0.42924746947425063,0.9026381604064171,1.0581915240525566,1.288618659026063,1.412191455548624,1.2776275511565938
0.21023206001867703,0.15542204239599422,0.5086914891207901,0.1122851503493667,0.3596063633188697,0.1919136250579382,0.27389028876442467,0.4200325617943778,0.07880144528553144,0.3736661684867357,0.12388549075083331,0.18062290721322244,0.15803249664989377,0.29134876654879993,0.06594480660792763,0.6538988737859934,0.11113865229960572,0.2188678921733717,0.6053887087060809,0.290756821018785,0.3602629621707828,0.34514013076893185,0.6334049774687064,0.09107585316944929,0.18242178025461317,0.2905884093785302,0.13686894641277278,0.11024828563575059,0.486431759884485,0.3123001212482418,0.4850929467228398,0.10174583774655191,0.8819825121597257,0.31182470290496184,0.5290088259627804,0.18846142762621665,0.18235402963061678,0.3349171882768881,0.1796911075654505,0.19490602990399553
