asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,asset_11,asset_12,asset_13,asset_14,asset_15,asset_16,asset_17,asset_18,asset_19,asset_20,asset_21,asset_22,asset_23,asset_24,asset_25,asset_26,asset_27,asset_28,asset_29,asset_30,asset_31,asset_32,asset_33,asset_34,asset_35,asset_36,asset_37,asset_38,asset_39,asset_40,asset_41,asset_42,asset_43,asset_44,asset_45,asset_46,asset_47,asset_48,asset_49,asset_50
5.549255547521651e-10,0.029573701407619453,0.061219445981792554,0.009828740903827992,8.831307724332903e-10,3.665158855213741e-09,0.02605985824170454,3.920968552232145e-09,0.009023232304556449,0.021180632914804848,2.9416606165578614e-09,3.5001794118168433e-09,1.597073161327415e-09,2.1799002413334426e-09,0.006712584917505005,0.0029257576897720626,0.06832365742749072,0.0696167071994976,0.04299863538597233,3.3896298916820756e-09,1.468785282595227e-07,0.06660229045806813,0.008261012626474726,0.02715351403776067,6.746750609285722e-09,0.02586030642963974,0.029076029642387945,0.007573537436564909,0.03034870555343353,0.01172781202414938,0.03665102353023194,2.923970045643936e-09,0.039354275755049024,0.04214105685919691,0.04727174663166634,0.019511444003988427,0.018983927342110855,0.019493338514571593,0.07935975923782126,0.09298658763851085,0.03518187925852828,1.0515605433099615e-09,5.827606486673994e-09,2.656382393032264e-09,7.522836246841648e-10,5.856482660594402e-09,6.850075432738061e-09,6.893560785250325e-06,0.014991696244058108,6.662678636441824e-09
0.023484933731766775,1.5481890901792414e-08,0.07264883046120149,1.2972917546120393e-09,0.057855455012922954,1.5909847792473146e-07,0.006210316613243262,2.8274070590131295e-07,3.007657955337653e-09,0.0009480456340352594,3.409689809381531e-09,0.04052943227956856,2.158913650863467e-09,2.247075987646958e-08,2.795144581062126e-09,0.002428352319867992,3.840653804115323e-08,0.02417302044826337,0.021357933722258863,9.535642864051349e-08,0.04900865320651829,0.029537351044101223,0.019854015589583475,0.04678738999650467,0.0374055441424364,0.017503506825471946,5.765302747091671e-09,1.6384447126172992e-09,0.06191454551766157,0.01727614638857251,0.05059249929929436,2.1580071154039484e-09,0.03687900318682447,2.3322011263393037e-09,0.0652919036104262,0.015284925425606354,0.015442672340042787,0.024043613044068542,0.027411101425850824,0.05137511178634161,0.017882664789417538,3.2980848906931425e-09,0.013928355960079757,2.0829154309070434e-09,0.02109166747185522,4.2326447561162855e-05,3.836045886450949e-09,0.03355940011961752,0.0982506249689973,9.855588549223197e-09
3.9028679726967445e-09,0.006056053646165449,0.05575580447761941,0.035564440794757714,1.2534386617531936e-09,0.006834074866812142,0.03513214937857566,7.510459306848012e-10,0.040030098307264145,0.026271757492251926,0.008062883794873124,0.00802279782605962,2.3516375484613113e-09,6.801861988981033e-10,0.05008301094606613,1.4605780875700001e-09,0.06998224145642132,0.057518466039175896,3.4944070612610495e-09,0.0050440270416275,0.02180270007232343,0.05416291617529048,1.0177040180595046e-08,0.08578067135746201,1.3990304309793096e-05,0.03288385661060169,0.06836946693936347,0.056791330727980295,1.952574901988765e-09,3.6840529953340364e-08,1.5066394037575566e-06,2.728880443710312e-09,0.005356958961036605,0.005609413704459896,0.04709821606608732,0.0012611390962647614,0.04219200196334978,8.233971665787832e-08,0.028773336861229973,0.06365480591479158,0.010972076328490855,1.7993597701619456e-08,0.04030417881965015,5.727245335521838e-09,1.4291196032171332e-08,0.017956020977668165,1.9827872701935855e-08,0.012657388510451208,4.128186796493369e-09,7.997602463937285e-09
0.07724309949478989,2.088639302661751e-10,0.02948690561048029,1.5026485189874817e-10,0.08320689526680812,0.052268711806192476,0.006116380404763919,1.1433841169413392e-10,1.4762834708872773e-10,0.03823844695420652,0.03443788639597296,0.04102798649286872,1.2902363267394102e-10,1.0034183669914622e-10,0.0178498096356984,1.509217667509317e-10,1.0266493625099859e-10,0.001451639164917742,1.0930322223300839e-10,0.04018322636202229,0.051646237709286884,0.007024767073398854,0.03879127427791911,0.038710452947585794,0.0702434458275027,0.0015455631037919232,0.0305349516948455,0.025328508688482212,1.2536782843015947e-10,2.164001885733091e-10,1.2859059099130998e-06,1.5569411359851454e-10,1.1163874909250984e-09,9.327577370118562e-11,0.02410839912597399,2.3326741373649973e-10,0.020173826939044428,1.2904072674416194e-10,1.2177322592169818e-10,0.015239552312469026,1.2184606715002408e-10,0.040000392114334184,0.046307501557461175,2.2926471988503247e-10,0.06704842083159276,1.5577814397488526e-10,2.2821850028757306e-10,0.05902287826222802,0.04276154962752093,2.7207054112899193e-10
9.508720744037565e-10,2.6791679310631517e-06,0.07304424087834394,0.007544493062594695,6.781924833176179e-10,6.2168558478425375e-09,0.02903670729415845,2.545941586958521e-10,0.01856179202608096,0.013078787618242285,1.9544447186972266e-09,0.01613298232034359,8.965053348478032e-10,2.2046638760052235e-10,0.0173337109838013,7.760591212656394e-10,0.07278912353806985,0.06596174036445442,0.011088441450967573,6.38733205436173e-09,0.03278838779002932,0.057132015508468637,1.3757127627558868e-08,0.08720625539734074,0.001232477093805864,0.039381143319163835,0.03016472401423692,0.011350764232993282,0.0180370914967015,2.8610039163437832e-05,0.02983270954917437,6.884064808359704e-10,0.027035138247445273,0.013592773815070524,0.07145215150157243,0.0005016933514281325,0.03604788766663033,0.006912136098326512,0.0493867035901741,0.07303809135926341,0.028945659832519937,5.588697334366108e-10,0.01857493613070533,9.682607138085639e-10,1.0778443224174679e-09,0.0054435993111296155,5.7896450137087884e-09,0.009743526953486216,0.027596779450805103,4.369059747771783e-09
0.05944355595900366,0.051867640286217716,6.150935558154509e-11,0.03056176000204739,0.039401045482873716,0.026516683737587685,1.0468843000016504e-10,0.030187108443063184,0.019307147807685977,1.0098399507387825e-07,0.029795850937354415,9.478615231677031e-11,0.033095152472040035,0.07404082689828104,0.0010319845386043596,0.07028487837190871,6.977466295731383e-11,5.3905929832726077e-11,1.1383841463017568e-10,0.039294262855546463,7.454779099988858e-11,6.97171446719932e-11,0.02048544047502963,4.5365849154083736e-11,8.580747681135514e-10,6.263286686679311e-11,0.003032820810769402,0.020258265948719358,7.951351516540605e-11,0.04623328572387475,6.007084480523704e-11,0.05902627419086358,7.737721224866741e-11,2.774469143175058e-10,4.880563802023841e-11,0.017670515495126396,6.852320014881282e-11,0.004921965241675141,8.766281854011549e-11,6.977432067157881e-11,9.03034607951682e-11,0.043061418776458645,3.702660770169144e-06,0.05098452439403835,0.04894175963139756,0.0600094902131148,0.0571944738958916,1.6778119368190347e-09,6.041807224227976e-11,0.06334805956496985
9.660591181320083e-10,0.03418509457082228,1.6511190379725343e-09,0.001077951161694329,1.560140761293778e-09,0.018671101720666067,0.02933695618408915,0.06416196412890166,1.9561815586530324e-09,7.561188993202e-08,0.012076863867512664,1.9118320542484073e-09,0.03507314998223451,0.08462947924262584,2.6849961578937354e-08,0.06684089694425319,0.02643501634817942,0.00027184385478296557,0.07580754830510113,0.027161788635431273,2.0503992861278817e-09,8.312583632765256e-07,0.03984787792091522,4.714458339410581e-10,6.406531741223304e-10,0.02212542713442494,8.025632991791421e-07,2.6515531360149294e-08,0.013701081348535827,3.187026679448659e-09,0.03622064843122274,0.04797310626422924,0.028560033049637758,0.029184561180388917,6.255281616991358e-10,3.0818676143996576e-09,0.012575401870864701,1.6480532937493019e-09,0.04433096197870109,0.0304614676725276,0.06655335165954161,0.001332267228761441,1.076934466016278e-09,0.047186702544018036,1.2108611781176173e-09,8.785859654469862e-10,0.05700834934417493,9.124507262466475e-10,7.994787901188139e-09,0.04720731280275302
2.7882242498358917e-10,0.04237569132609931,1.52340480391752e-08,0.08280459443795912,1.4857193073602422e-10,0.008496192154629007,0.012609441166960387,6.717131231885505e-09,0.05945118817336595,0.028119967701771553,0.009689532697392984,2.635400709227839e-10,0.022620751735960377,1.6103485428817928e-08,0.05336634102819356,0.01741959103697692,0.09440224466518785,0.024078490681680314,0.006351250015516202,0.007453875569838685,2.695285103581727e-10,0.02454750316180771,1.5784089077585352e-06,0.00023624367908798967,3.0443538179217027e-10,0.003399108054603313,0.0649522517533072,0.061720639781258295,3.6204174034662964e-10,0.004521939210801671,6.794537015957535e-10,0.02609347365549916,1.3627543414122803e-08,0.060192888465381,5.18731042569596e-10,0.009971783968744858,0.01499093844640335,0.01593228012456428,0.04687287064560743,0.03568464227857851,0.032922257325000516,3.1941682681119383e-06,0.01074775326721754,0.025307709416203826,4.3672554157389515e-10,0.03465763221726749,0.03378124030390483,1.880518418319067e-09,1.275736672689042e-10,0.024222862323466602
0.04613743155734054,0.01674124672742423,2.768365058390669e-10,0.02959639362361581,6.186143134868837e-10,3.540456166173098e-09,0.0037646712080194895,0.006217326607098783,0.07091955483686962,8.367101176170873e-11,0.003077896038794988,0.02412556938966189,0.06329390190382739,0.029510904055668835,1.2008977988534573e-09,0.02924466828301296,0.034945460351761666,9.271802636839088e-11,0.030660266802101266,0.014243548726941396,0.020065875086985752,1.257358422057777e-10,1.8116433935450188e-10,6.651171185356097e-09,1.3717996494710788e-10,1.5387131337021813e-09,3.0093828919041537e-09,4.600106948043038e-10,0.0386502692972337,0.03477067003046275,1.4399330655535244e-10,0.05960430556765575,2.2612616181308744e-10,1.9148499124503564e-09,1.5202682543133143e-10,0.021553787114989446,6.537917464194455e-10,0.035405768634436625,0.0076150761818512686,1.0427504845834529e-10,0.0570255540530516,0.000378208146330603,0.017617751469687512,0.050475299218779926,0.04204676114343218,0.09634182328467612,0.059595936921935926,1.615112969695901e-10,1.151920773607569e-09,0.056374051311023014
0.04427593049148939,1.389447586281067e-07,0.01130107579420217,1.2435173576707918e-10,0.05118786701237752,0.022395832891256566,0.026049639451100795,0.02467612852195158,3.228717241942879e-10,1.9652727946030293e-10,0.00939996227120224,0.04929649424548249,0.011252415164200617,0.039942961924967206,2.853172738857252e-10,0.03360439555210938,7.369885113864256e-10,5.507056317699376e-10,0.054477249765983886,0.0350219692783217,0.06091494968183905,2.4458846018280498e-09,0.027379787647912077,6.580026370749324e-10,3.0498922588770877e-09,0.0203680699944078,6.852985668924484e-10,1.6562430585717722e-10,0.06694453535567348,4.6171292161403105e-08,0.04088091392552297,0.023085008391807164,0.02654437851144487,1.5911626921010486e-10,1.1582692127641644e-08,1.71468507512633e-08,0.017158909194529785,1.0043560817495266e-09,0.00808550353418751,0.0026297325797330897,0.053655155109251826,0.010590594979006995,4.2820665618479886e-08,0.018927547898813256,0.04573728152340882,2.6417229308685383e-09,0.030400854201107923,2.5689642796184433e-09,0.09951575079987351,0.03429883204535949
4.131435813458562e-09,0.036502811135480685,0.008552868266477812,0.07735385529078262,2.979115737960584e-10,1.7990182252885752e-08,0.006372159638208076,8.492172923138788e-10,0.08503028770701712,0.007187089759247424,0.002262573027840203,9.065094863059293e-10,0.029723613944203937,1.2563530858812047e-09,0.03794810128636893,0.014442423422360616,0.0789064324750279,0.0048952642387251315,0.005930969198468264,4.281548051348263e-07,7.055362928504688e-10,0.00995122567647859,7.287617224335994e-10,0.031033462599788137,7.514711516141189e-10,2.509469108918102e-08,0.04536277958843004,0.04287092840632455,2.392754102261467e-08,0.03961342997753428,3.679523688206809e-10,0.026849085733437066,9.198934961869837e-10,0.043693102280891016,3.110964851374397e-09,0.03247834318054106,5.100164485765268e-07,0.05236660505439877,0.037476529882668176,0.01478892463632961,0.031087378872179765,2.6483591873111357e-09,0.029482245560100612,0.021714609588857438,2.4595962162173215e-07,0.08376725349796518,0.03296856537300861,2.0407189813360569e-07,2.336797816487842e-10,0.02938560857776865
0.0008506240035637626,0.04313064552324396,0.013214178439942248,0.06326102364405908,0.01503991659148979,0.007460445695005662,1.68902443352842e-10,6.1955771578356815e-09,0.057120404260722575,0.06741928199845378,0.003963559946264034,9.1257161306754e-11,7.088321696783507e-10,8.280240353689131e-10,0.04390205029334996,0.028487833362536737,0.014596328057144472,0.010193128317503158,1.2483524664406776e-10,5.258434810173745e-09,6.624210130261158e-11,0.018821665889850858,0.022148277580724192,0.005319812975328102,0.04067332292340014,1.0465003608933017e-10,0.05356838546597096,0.05618684447589564,1.1828964814131224e-10,0.05555576248582386,1.0229464840322409e-10,4.781246314967006e-05,2.8219394617969307e-10,0.044316367049303446,9.283327486731217e-09,0.0517899960775565,1.5305918764267153e-10,0.07109663708212428,0.014624342805727943,0.029004604627473337,1.2570489414266377e-10,0.0037662201620115147,0.03276819502160827,1.3105298711398918e-09,0.00743373768443162,0.06413871813328031,0.0022624760446478187,0.05080254195828928,5.80615594744409e-11,0.007034833978157419
1.5462195747556315e-08,0.020351142179614697,0.028962464824202384,0.0710513534011457,8.434871582250641e-11,0.006815057267564416,0.016986540952297735,6.115842898322758e-11,0.0757483608999597,0.026610800932859262,0.013153580025553615,5.260360994545778e-10,2.4997322346346265e-08,5.692943570141379e-11,0.05861003953436386,1.9655593615784542e-10,0.07122589322811222,0.028245107972770453,1.5145142452082292e-10,0.0045270728144040946,2.3272318270689085e-08,0.029895620834326307,3.7575564306827797e-10,0.0693196697682886,2.653149720062455e-07,0.0076056579447750195,0.07265341987937146,0.07003813580485005,9.879237573248928e-11,0.017576505044089686,1.1079261005296606e-10,7.626796138755161e-08,4.776581030298315e-10,0.021422365287384216,0.017640261753716614,0.018847026534895926,0.017908690724573007,0.024210462650566752,0.020139480467175983,0.033580385470034356,0.004980412963654353,0.00013264733487968684,0.0480305893181371,0.002117566325541917,0.003535748393612254,0.06496165273728087,0.00981985887010724,0.014609454104483964,7.02229922956492e-11,0.008686566232397261
0.015477556267764458,0.03418233462669563,0.041899615913377104,1.4876471592285255e-10,0.07513199101340332,4.940778500591651e-11,3.2063689159733895e-11,0.03402639894031748,0.01204639540397403,0.025626538886242525,3.619658774076197e-11,1.009158056901579e-09,4.6705906905718247e-11,0.03393748568861375,3.4986398796806025e-11,0.04886536376807562,2.5459479500460864e-11,5.880043277850126e-08,0.017182396502482152,4.821138878191489e-11,9.551752118295866e-11,0.009221828127652931,0.031187804102782136,5.987703187497547e-11,0.058510078785430554,2.352608622587097e-11,7.799522982580775e-11,3.3891915586113014e-11,0.058698001243672304,0.07492979435601725,0.008775362237575282,1.1698781223091065e-10,0.013097330953835747,0.015226894227870123,0.03020728856141548,0.058577346590578304,1.7277559073785658e-11,0.08091347736129638,0.027084200141990707,0.03326103022973315,5.896653296195045e-11,3.5118886758898734e-11,0.0020648255012176656,4.328956170620174e-11,0.015301895154980358,0.03949610282012021,4.489198349035184e-10,0.051602857584041824,0.04739790501522059,0.006069838750915863
8.518677443130092e-11,0.05869796464265577,1.2351479385468084e-10,0.06459063739578849,9.126432522840616e-11,0.009229347984024165,0.0007944076847777599,0.050315088104109486,0.0075905270307198925,0.028324911277442445,0.005696777563846224,7.721155230502652e-11,0.034399886128103165,0.06768841163882028,0.02173911885267128,0.06960670551399273,0.05823962863994624,0.0044402959532919735,0.03955782932321504,0.009996160653232273,7.111696425784495e-11,0.0024743279265910727,0.02926439131637848,7.060713716499696e-11,9.399669315733912e-11,2.2159193320853505e-09,0.03369692000566891,0.032307208895221574,2.684202298494918e-10,1.9979900877815136e-08,1.965618351858118e-09,0.04531735173401526,2.0616297707991824e-06,0.0755013646800902,7.358604789376814e-11,1.3756765438951482e-08,2.5852409363539646e-09,2.8774491967736358e-08,0.049333427648787266,0.030555710987396255,0.036409204473318614,3.886828654067988e-08,1.859253857308087e-10,0.041514561787242596,1.0127530220033976e-10,5.132724859832279e-10,0.05231186252556534,1.5817547906031672e-10,6.480546509263872e-11,0.040403797878963095
3.464390999416383e-07,0.021657104587454006,1.543698460155261e-10,0.039533085808820596,1.0006170385443241e-10,0.019898092956276807,0.03558575966427309,0.016125166050553336,0.03693160258522847,1.2953678017679505e-10,0.018566888017355943,0.0024218589603227513,0.06480445018551637,0.03992597519983265,0.009012809022534056,0.0365103982965045,0.07142909733001061,2.619748081196954e-10,0.051442167554938745,0.03487689207529695,0.0002464591876251688,3.524676226115567e-10,5.393656795258533e-09,2.1034401731356556e-10,6.963208418210488e-11,0.02496469493454909,0.012470481282496079,0.005548932092783556,0.010646870477704235,1.0771180818587015e-09,1.8599519469474546e-08,0.06369882842517051,8.346254477549826e-09,0.011613792512088767,9.191042241343443e-11,6.414875125567014e-10,0.02697637312544595,1.0017603046236743e-09,0.028724839911056187,5.69434082601233e-10,0.08355668269722036,0.009520382728270837,3.8484789847592326e-08,0.06699628965288396,3.5581844381706845e-07,0.02472678477961657,0.07345817154213749,9.150523494152474e-11,1.5557587045583525e-10,0.058128290367393205
