asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,asset_11,asset_12,asset_13,asset_14,asset_15,asset_16,asset_17,asset_18,asset_19,asset_20,asset_21,asset_22,asset_23,asset_24,asset_25,asset_26,asset_27,asset_28,asset_29,asset_30,asset_31,asset_32,asset_33,asset_34,asset_35,asset_36,asset_37,asset_38,asset_39,asset_40,asset_41,asset_42,asset_43,asset_44,asset_45,asset_46,asset_47,asset_48,asset_49,asset_50
0.09577843024130123,0.09296502738537991,0.08560068310250069,0.06373524806542011,0.16059531789578319,0.09189404244771297,0.0708854624041862,0.12118403308631563,0.07866400659785287,0.0866561748172107,0.0652042188131115,0.08010533034478709,0.07195863952530869,0.12313176417850374,0.05521948966144027,0.11594388752296551,0.04682909424704407,0.06781789249633724,0.11121292597097865,0.07241174489155874,0.09051804120143854,0.0783402270235487,0.12064662443113565,0.06102507531077005,0.10807226325324651,0.07069782763714651,0.052631373076757956,0.05632203850215393,0.14476585909329492,0.12358156218437807,0.11553385339570207,0.07239188062056494,0.1142751163203941,0.087991090836816,0.0989146347190211,0.10978900561607632,0.04950544314259101,0.12060824241842302,0.07486085508746665,0.09111632406851515,0.08335149320919291,0.07838166208266711,0.06364644932181585,0.05239331727515864,0.09281127000052311,0.06533245893618084,0.06833194259990713,0.09311031592139167,0.13363074533759364,0.0798095914014664
0.06112060304073047,0.060171171570979,0.0882899963351531,0.07172054280664653,0.07079430587159684,0.09037234307324392,0.11680628673900514,0.09905609696789144,0.045286077975266244,0.0698197562560423,0.09558271722452555,0.11308782515278182,0.06387280342447947,0.0927543693820495,0.054823132507807314,0.10453312492720052,0.09787089461086708,0.12871592206756977,0.1405096487664451,0.07797058623879444,0.10322095338728265,0.12942283107022784,0.10587826180369028,0.12179057288311884,0.049721198561939295,0.14780495967182608,0.06531617422995474,0.08035034458958928,0.10868003723360962,0.03328048977067581,0.1649529401985257,0.08526643829034405,0.14061220463306395,0.06426388735031378,0.09452130306433752,0.0521343502332416,0.14659744457219884,0.05645545384659255,0.11142147485127019,0.12378810813320598,0.12878589662649131,0.08596318792958281,0.040509567530772034,0.08615243722880435,0.07546960785420387,0.05743054517276929,0.066076818472501,0.07534984864314286,0.14444287253652144,0.06662566144165125
0.07666283334987915,0.09984000273455602,0.09554046097681339,0.11046685143058932,0.09942244671122388,0.09294201966507457,0.1272977560407199,0.13425385594305614,0.07934071766660718,0.09864764827207499,0.08527262571032436,0.09550662098677157,0.12292564451827846,0.11259193768624368,0.08889019988243488,0.12008800856938562,0.1673872572808706,0.1416281842701018,0.17671764538076987,0.09660711671382569,0.10640317358039057,0.12125009286704144,0.1071690838151595,0.09238497107535845,0.05565379225322013,0.142241113557999,0.08658463348384919,0.08810122847898232,0.13888183908043372,0.08361290571243274,0.14976870318056812,0.13123452063930532,0.13496643866413024,0.10851703375464833,0.08785521467758153,0.09216634981768686,0.13383912783648427,0.09849301173249751,0.16943490428897628,0.11894534946873045,0.16043364047254072,0.09645104038790663,0.05801766414331913,0.11779084780123836,0.08579467848846428,0.08313028730917899,0.10081790796283274,0.07556974245694618,0.10322909663193322,0.13019452925020442
0.23012698934383394,0.09852326043786168,0.11122342766653323,0.15759318823683144,0.17897675146079867,0.23634040296108352,0.1840130865125465,0.11767716854964028,0.16275442549350597,0.1288826440354124,0.23074037492904148,0.20935494726835002,0.18415823201507975,0.14884323231044816,0.1671131143322513,0.14828865739313274,0.1265949684643607,0.08171999385025028,0.11207768668133633,0.2359353717748219,0.21134850592978366,0.09231389132559159,0.16308333159374497,0.15057506664815584,0.11812124101771988,0.1798215076370943,0.17331038300957938,0.1776847725231764,0.11928586936199645,0.10040577975661782,0.1448870162459187,0.19314730007018938,0.11024684241038049,0.09693283324932112,0.10476613152131645,0.10745500958115929,0.1938708639434646,0.09692898969916348,0.06834007050452692,0.10519703276108444,0.1573554836744032,0.22711294556027453,0.18694846688447045,0.1946664492183662,0.21841038784316105,0.13801263362312685,0.18011218345442395,0.11568612976855258,0.14090890150474028,0.17855413089303143
0.09556048435797343,0.052420312753942,0.09670717219865567,0.07472317550368401,0.10371312083690087,0.0944739063428835,0.12071007922550162,0.10445097189059467,0.07147859472865302,0.059018851320495114,0.08942561459377607,0.1094803104061239,0.0697142985771714,0.07840206941264614,0.059519106172868624,0.058511859989368545,0.08890532909984127,0.11266160555189647,0.10031363054069466,0.0726470727992084,0.1187868851888032,0.1097494443624363,0.08686563752821118,0.11064553733850716,0.06417028029497274,0.11491175680723427,0.0766043565659192,0.07752428401899193,0.1002720161671015,0.08774676696362364,0.11543132580613628,0.09326588106125583,0.10059518565280509,0.07440328148939944,0.115910666096917,0.07461469009894484,0.10969222439307558,0.08953534413038187,0.07297724834047012,0.07742067048368706,0.11536137197197893,0.10270983753111568,0.08054699611721647,0.09217440769652428,0.11164977677172637,0.08033190028658886,0.06329911995658527,0.07724388093033892,0.11708725177445548,0.08256719989563158
0.1227851204917455,0.12186971929107976,0.10141382526831606,0.13822996999826495,0.08280051446281536,0.09906141298049911,0.12173041872420023,0.055084083337710546,0.14615349163444522,0.14465887311274128,0.12929566710925514,0.10344151209792582,0.11106047564916843,0.07834972714383183,0.1563787509722981,0.08890001674587047,0.11829367331223241,0.11973124348373407,0.07475395298784741,0.10670601066690111,0.11962663051722539,0.07346758868475511,0.08647055364974474,0.12131045262023674,0.11074293709348702,0.08716327713564712,0.15091542106174538,0.15527368642533673,0.08565923684901047,0.10206088126414838,0.0722889987481606,0.08639788215355458,0.07064433442572228,0.10552635809698387,0.09291732812841065,0.10151023602990748,0.09028532516690839,0.10902462993087528,0.07867789210668014,0.09178826575466865,0.08713484818839345,0.11109841680612095,0.13720620281593507,0.10619908507386779,0.1012503762445779,0.11911903488461666,0.10483104202110385,0.11778644333311003,0.07752443044131752,0.10504975943783257
0.1263728988825112,0.060969231584386795,0.08905314551539024,0.06697217034619776,0.12101331614864215,0.11703084218815044,0.1281691558039998,0.07499335233803966,0.06380696291943606,0.12449672801649675,0.13657540036745958,0.11643263306169445,0.0693000103660533,0.08098880738460534,0.11684709915791439,0.08593501634010667,0.07078463748153353,0.11366627716678926,0.0725191182201392,0.14253807998956255,0.11864942462717422,0.09384136344817107,0.11330419493723026,0.1091385787726544,0.07739953309597013,0.09820561733902582,0.1013934522552558,0.11193236572628687,0.0731424225875204,0.07963813421379848,0.11180814632487757,0.0865126781956657,0.10474364185874266,0.06759791797605579,0.09032449180568117,0.0809752105540675,0.13467625774850434,0.08806439270722619,0.07022764165732624,0.08669583968568902,0.08901317021200111,0.1313816674104696,0.10228702875593083,0.08515882095562653,0.1247977370583656,0.06808060492721246,0.0860746684903171,0.08532558171718461,0.09545525712646696,0.09140864688294041
0.08110084661032824,0.13474323132562865,0.0761687893336968,0.16830469706471812,0.0798615842563344,0.07688550769718376,0.06590840647601369,0.08931349424487778,0.16993976128330884,0.10587525646384541,0.09151733200042902,0.07579672142637664,0.10994181265277077,0.10879853446218392,0.12240452580095325,0.09825812908884442,0.17104729631948504,0.0858811336990553,0.09075333949909653,0.09746643831897134,0.08919217877839235,0.08644845389954411,0.07436640972778485,0.12919406580352835,0.10073507898994707,0.0829939233057215,0.13402123316940417,0.12124921288417864,0.09102974095643795,0.1381579468974227,0.05917326782607813,0.10905043920327424,0.057246823333530296,0.15269853573258949,0.0930316582975899,0.11727249051778868,0.07279817017919474,0.14692641267796563,0.13639930484407223,0.09522656403826613,0.12010447311726807,0.09241009571648671,0.13058032614002138,0.11037101419860092,0.08759227805189897,0.19757709725497807,0.1143002431246738,0.11125645582406504,0.064609178780449,0.13001020292139903
0.10351356905489,0.11370559640584542,0.10675928669894341,0.08805076770505481,0.11074514646480862,0.11941723153543489,0.11745022183578106,0.11397573025308504,0.10398061312734456,0.08686035727227717,0.10499290781276821,0.10375654641225655,0.1057094370123684,0.1040425286229197,0.10160145437159274,0.11981027318958314,0.10572677350636406,0.10750878855068757,0.11873093562677162,0.11392630211866002,0.09756186389136044,0.10272554616115863,0.10856504086997043,0.09948981481791451,0.08855847273734418,0.12012535359913391,0.09691341692945603,0.10624698484383718,0.11212931618856803,0.11648766395694042,0.11030836340247212,0.11688896471547287,0.0939918244679554,0.11595329696965007,0.08925439663078162,0.08956218381391796,0.10396629718841445,0.10372700484888386,0.11293659170547858,0.11078498037610897,0.11754838542672441,0.11200077984621215,0.11526988061759343,0.11704828969137708,0.11421714550002444,0.09658024868541544,0.11262294194301051,0.10276367182038403,0.10161481636988193,0.10634118109086725
0.09172722249419459,0.09649348354449737,0.10103926774538992,0.07947553777585237,0.07751954887395696,0.06211523992483136,0.04189501011699955,0.06089525217472623,0.11267517730534984,0.09327256757175886,0.06566722706708214,0.07394056259623255,0.06525340828514972,0.04950597410755912,0.06508841175153132,0.08063572961430768,0.07014941620814984,0.08469388177622163,0.07161010708244675,0.053351900849041275,0.06881315969075678,0.07532498316172477,0.060371084969949036,0.10610602404066201,0.0852139724504058,0.0395210753579638,0.06967424617151911,0.06315105000014613,0.09324262565318198,0.10426386448238144,0.04049516996836265,0.06214865770425234,0.05263402697478214,0.088841625437098,0.09762698644302346,0.11963310000271621,0.04205105411609718,0.11728647707415647,0.06972529825889393,0.05359288423798858,0.05362961965402714,0.05382209951797962,0.10834617297677494,0.07159733877221312,0.06671241702365578,0.11184328889586725,0.07141320161078508,0.09034943296817377,0.05293982130490629,0.05617021763649687
0.07017142135986132,0.10740527624980739,0.09846629931606031,0.12378927169041087,0.0719660925308046,0.0623068333513845,0.10272293000343784,0.06931803014384308,0.08765130231621716,0.09675152517362536,0.07035739887628585,0.06634060258348805,0.07777572098399141,0.08620922478812479,0.10033403130367397,0.08214396502453239,0.13918402892110382,0.11103184772613044,0.08327704360335217,0.11358327394094447,0.08372232744841046,0.0949089422070197,0.09353086655071534,0.08597876981467983,0.09307279493811922,0.08636551283142911,0.12475123024503963,0.10120382576233315,0.09260989366527861,0.08511243407618754,0.0855128303532604,0.06422837829746111,0.0892660674901498,0.10211507523660111,0.08963399157462619,0.08433072233401112,0.09944476251128671,0.08324857685860322,0.13115255883289967,0.1256952860191249,0.09734090260120903,0.06741663254177054,0.0921163775078237,0.07969965967526083,0.05294816168411662,0.10757347193371565,0.09178952253278909,0.097795880714291,0.08600342807401659,0.07130564908947917
0.14437141366518363,0.07148592682250417,0.10302654086292586,0.11647723555363809,0.11477784806854767,0.14413126616754013,0.14508804639490627,0.09281537250773512,0.10092674168323983,0.08389587088558391,0.13395004317192585,0.17895883045053224,0.12381344852821735,0.09355459929018256,0.10101274195273083,0.09516629097162468,0.08611890345519324,0.081543505213614,0.10090661630650902,0.1210143956047878,0.14824354808164655,0.08160523983185552,0.1102882396369517,0.12192604168365027,0.07148362717649498,0.14835188310197195,0.09104990209759509,0.10167235054402353,0.11651711117594687,0.054158672099557686,0.10884253848199898,0.13781582671724166,0.1250521787417591,0.05928686524803652,0.09582453833433134,0.08809326736174028,0.16609443893972997,0.08246496178311397,0.08265407476669404,0.07329830353308465,0.133432727181459,0.13007815613049561,0.12390076019211876,0.1445434272934608,0.14827254680738947,0.0911527321486872,0.13554959069234745,0.06412807105591811,0.14451866223168652,0.1261627310079581
0.09159826017484261,0.19912454179316147,0.08975271417443662,0.15048789092655254,0.11346599408703395,0.12971590635536737,0.11761091975879683,0.21849217540174612,0.11452359307536067,0.15131694334323403,0.12342689267701668,0.09437089703125812,0.1660275442152118,0.21036062567918615,0.09726747690548398,0.20166257146699434,0.141248171633326,0.13251536119780916,0.2144764864314245,0.1315581397664187,0.07527067255283457,0.1207572411069108,0.16563301438375158,0.07903363348533039,0.11353663240624123,0.12048747238301247,0.10974872519413695,0.1097805738137561,0.1509560198237489,0.1543011627064547,0.15115711496586148,0.15632248212105038,0.15439169098709507,0.1808732707481773,0.10738416466449133,0.12367266941306787,0.09388078221972632,0.14081064034618343,0.1725627603539115,0.15968553106873778,0.14995496382830198,0.1251567528637502,0.08955594604961963,0.16440842398572858,0.1012757881034131,0.09312729688228036,0.14672866487269498,0.0930169510704494,0.11903761312080871,0.164357379432517
0.10077469205193176,0.09545025473284648,0.10956415377915307,0.09813240558255645,0.0941835967857008,0.10625131915195522,0.1261643448004756,0.07929197428492268,0.09917419774049167,0.09849185763935273,0.11623414894776339,0.1161398538559523,0.0827754895655729,0.0855805788799653,0.11334804809050375,0.07123172035289534,0.11164421509305056,0.10105509669145119,0.0765887679969634,0.12125779278263502,0.1207207408706904,0.10179975485092857,0.08174045133094242,0.12836487322204806,0.1006727403016603,0.11945722448850497,0.10267013273871084,0.13089905579742633,0.07620154335853994,0.08407649948193877,0.08502064849061897,0.09721134012224376,0.10573497318326519,0.07439501443948753,0.11355173412694607,0.08853888106612381,0.13079958094928,0.0995373549994562,0.08063846402176304,0.107282942332923,0.09403118986639096,0.10597689972119295,0.09716185614613868,0.10905427276361018,0.0940721649928307,0.08352992514933441,0.10946338211894488,0.09854564530877621,0.06555489556390136,0.10719180680439636
0.04924680297760551,0.12501474387252304,0.10286552743871491,0.08779424282584859,0.11545214505473829,0.10012812217443064,0.11570250329510974,0.14950215781060885,0.07821560341356268,0.14611553581403666,0.11005693909656566,0.07449491046440787,0.10785271822554601,0.1482040533998511,0.10023124668192407,0.1382638547464664,0.0813881213975947,0.1318717684611537,0.12900038097586916,0.10625756794241088,0.09213107282209813,0.13013557777549536,0.1400110206275172,0.07688868120226436,0.10217222975405581,0.09548897108543622,0.11103859953643193,0.11035074892891482,0.08363466432060905,0.09737386230723653,0.13236351604708943,0.10626793843215866,0.12629178104453975,0.11840031744187125,0.09664234087723649,0.11311513076370687,0.09862670148047929,0.10757669125784446,0.10747130258557486,0.11030029694451386,0.0982084266753203,0.11816869454738625,0.07752365649662826,0.09062840165374392,0.07251947532122052,0.08470773804887015,0.0989902337246994,0.10954793952023624,0.1102030464607024,0.11020557797614439
0.11384272185672172,0.13596908538205207,0.09506411396950222,0.1597086380527749,0.11625173918825345,0.130760267516306,0.12473656842140096,0.13185884939296086,0.1340375252990534,0.13056526390159487,0.15475269771792044,0.09588066510883783,0.14328445253169442,0.1204672649366404,0.12823624215144874,0.12707215272137878,0.14787215084646144,0.11441771906975541,0.15267082701538395,0.10906403020666432,0.10144289812272286,0.13667120888716516,0.13102326885170087,0.11882144877485978,0.08644445080605642,0.1356795414011174,0.137548454144862,0.13705059515560616,0.10336187379527204,0.11398430142900395,0.1152435594843029,0.16014742558582376,0.12015899011742931,0.11625281349649685,0.09264098011147369,0.09588942653426386,0.13105238137784841,0.12622826983212973,0.15674730528916983,0.12233958363950904,0.15182866082551397,0.1370157902052097,0.1139989344036545,0.13786065293625646,0.11192108520926058,0.1304692815811412,0.1281359570834602,0.12329026584215735,0.09402828702134927,0.13596720839804044
0.08740451424694883,0.08594887168234802,0.10249562645465875,0.06710103322070975,0.09734233423974065,0.061453771608897124,0.08884484676729179,0.08789688198217448,0.07753399009414443,0.07383288898117174,0.06770577722231869,0.10154697280869804,0.08278218556458009,0.07229316638855124,0.060898595522982074,0.06991884798285285,0.07715515157510873,0.1001117462607502,0.07093706312879057,0.0894526083578305,0.11811192752224295,0.08105134874052097,0.06771932358760512,0.10693906845217079,0.08291509287626145,0.09537787484995479,0.06078823269934751,0.08332340600176955,0.10080099603748498,0.07764129633301604,0.08610372277919506,0.048519837090279835,0.10247781264491862,0.06901557607567756,0.10331912977021415,0.06898720738118141,0.09456470236544098,0.07001038065607336,0.08320202161558447,0.07581048607618904,0.09032018641963463,0.07985178259265065,0.08741903927616798,0.05306209601496776,0.07990374000728237,0.04411370786951829,0.0704663282152296,0.07847454526746818,0.11619454073484894,0.05941940165290362
0.13180720473690205,0.07143356284291133,0.10085265405752664,0.11654552381206484,0.08395290758745798,0.1256763339201664,0.11829990266415723,0.08591321005171432,0.1668200178824052,0.08435074425626364,0.11352321217091324,0.129332316162709,0.1349821803139613,0.08350243714913475,0.10868139398355647,0.08704086505624949,0.13609279329064158,0.08894397829413993,0.09012014921877677,0.1034023217279508,0.14871482634787225,0.09055183408403114,0.05863851278234886,0.1395335882130598,0.08657703728472031,0.11812483268552251,0.08759049753378072,0.11645328950568343,0.1029940638550706,0.09399758999417838,0.08296631183598266,0.10468074869082161,0.08571545380837886,0.0782692097093858,0.08448852548073348,0.11601589328086279,0.11358461023247061,0.0947884166436914,0.0875123244973481,0.05268808458992956,0.13171037081918804,0.10846239620071554,0.12795849981512253,0.10461357245283644,0.12078366890606082,0.14373874209467488,0.118096751297308,0.10117562684612469,0.09920225229174681,0.12178102329187754
0.08113224226354851,0.09126655580021417,0.11460774081582237,0.09197015509132621,0.06835738444036371,0.1034584654086207,0.12025013645745018,0.09162857738462607,0.05239879558156991,0.12242051761638596,0.08576843019924596,0.08305073044718363,0.07080431307932421,0.07612351684542915,0.09785808535494307,0.09257757681920298,0.12563063728320786,0.15302872362413866,0.11844862351760675,0.09758890814021245,0.07279646942849678,0.12862264326830525,0.11088667063815505,0.09570791201648732,0.06723215700237123,0.12452089906772933,0.11857151781700002,0.08693153502965478,0.07574553405678712,0.06442487603767416,0.13162804865044048,0.077144836062935,0.1451740660153331,0.09861740574240292,0.08280383425304291,0.050912066447502596,0.14322151541092826,0.055501715467738445,0.10461079485116778,0.14494155484416452,0.14047317611845442,0.08488740686998116,0.0727710171410739,0.06403181710081458,0.06574494950439792,0.0598730513957495,0.10728540175816376,0.0823577276427993,0.08832840061233133,0.09077287646315672
0.09900918888732485,0.08817103383407582,0.09809312791742414,0.06725616308287559,0.14996425770695898,0.12928528202993184,0.13407815415570903,0.09345255898105356,0.05732390814089735,0.08714765748292161,0.09898038366901316,0.1389585979308014,0.08046569399551069,0.10430104659173912,0.08793911839524352,0.10712539680926592,0.057107989445506276,0.10686771331647577,0.10446549366501985,0.14354746425591497,0.12459659802100956,0.11050438541510442,0.14833838872131772,0.08471319987683182,0.08753725473364228,0.15998073719532283,0.09492699988197356,0.08656912566443367,0.09960921585965567,0.06262130060137502,0.17105956805178454,0.06602469860289846,0.13914280132096568,0.0549438288701415,0.0968606097822076,0.03991528012350515,0.11639659519936205,0.04461404020750173,0.05153512267125682,0.11610786658784804,0.08227826583205794,0.11325966522204581,0.07392862480162167,0.08523020573665295,0.1041173454490648,0.05291675967387761,0.09113903005122541,0.09265822993631764,0.161975449272881,0.09620363395913001
