test_cost,opt_cost,ls_cost
3.4002393297851086,3.4002393297851086,3.4002393297851086
0.6904813535511494,0.6882815044373274,0.6904813535511494
1.2640385311096907,0.947821332141757,1.2640385311096907
3.065312474966049,2.5429574251174927,2.716739743947983
4.558392345905304,4.558392345905304,4.558392345905304
0.8120018541812897,0.7025134041905403,0.8120018541812897
4.458630442619324,4.219815045595169,4.458630442619324
15.18895137310028,11.041743636131287,15.18895137310028
5.907665997743607,5.907665997743607,5.907665997743607
0.6349020327907056,0.532546597532928,0.6349020327907056
2.582298945635557,2.582298945635557,2.582298945635557
2.159200483933091,2.159200483933091,2.159200483933091
2.2241947408765554,1.789169803261757,1.789169803261757
4.028409987688065,3.333309084177017,3.7909185886383057
1.043585505336523,0.925142589956522,1.043585505336523
2.576537638902664,2.576537638902664,2.576537638902664
4.394710898399353,4.394710898399353,4.394710898399353
0.9596622101962566,0.9596622101962566,0.9596622101962566
8.427803456783295,8.427803456783295,8.427803456783295
6.594096839427948,6.594096839427948,7.885292112827301
2.1481263265013695,1.8949659392237663,2.442791424691677
2.1299599297344685,1.9232690930366516,2.1299599297344685
3.6661660969257355,3.067608743906021,4.3953433483839035
5.9970168471336365,5.095060840249062,6.278815865516663
1.053557388484478,1.053557388484478,1.053557388484478
0.23881747800623998,0.23881747800623998,0.23881747800623998
13.049980282783508,13.049980282783508,13.049980282783508
11.203646302223206,11.203646302223206,11.203646302223206
2.8986156433820724,2.8986156433820724,2.8986156433820724
0.6601244127377868,0.6601244127377868,0.8115749238058925
0.3585714213550091,0.34216577373445034,0.3585714213550091
0.81833770358935,0.6123214811086655,0.81833770358935
1.8548246957361698,1.0353537630289793,1.8548246957361698
1.5554206343367696,1.5162524627521634,1.5554206343367696
2.477920025587082,2.477920025587082,2.477920025587082
2.114776973845437,1.8678074786439538,2.7577681525144726
0.7783632173668593,0.7676784209907055,0.7783632173668593
12.09945660829544,12.09945660829544,12.09945660829544
0.9789140857756138,0.9228390119969845,0.9789140857756138
2.2636113688349724,2.1715305857360363,2.2636113688349724
2.264047473669052,1.8697492852807045,2.264047473669052
4.920038282871246,4.49417120963335,4.920038282871246
8.348643451929092,7.107224613428116,8.348643451929092
6.499406203627586,6.499406203627586,6.499406203627586
3.57383231818676,3.25161649286747,4.001029521226883
1.5665762879652902,0.998509674333036,1.5665762879652902
1.2181078102439642,1.1809083353728056,1.2181078102439642
8.520669788122177,6.814155593514442,7.374192029237747
14.179172277450562,13.962777614593506,14.179172277450562
1.7279478926211596,1.7279478926211596,1.7279478926211596
0.7510769832879305,0.6898589083575644,0.6898589083575644
6.801178485155106,6.203424006700516,6.801178485155106
1.6862393943592906,1.1409668056294322,1.6862393943592906
1.083126237615943,1.083126237615943,1.083126237615943
1.8329014983028173,1.7098463866859674,1.8329014983028173
4.301947593688965,4.114188611507416,4.301947593688965
0.2747383947134949,0.2747383947134949,0.2747383947134949
4.17072881758213,3.6443360298871994,4.17072881758213
1.63292246311903,1.3303389623761177,1.63673597574234
8.60576543211937,7.812077611684799,10.570314705371857
6.527262985706329,6.527262985706329,8.018084853887558
3.473999008536339,2.2917923480272293,3.62922640144825
1.2420305795967579,1.2420305795967579,1.2420305795967579
1.654437117278576,1.654437117278576,1.654437117278576
0.313842483330518,0.2929074215935543,0.313842483330518
2.946661464869976,2.2191261053085327,2.341392919421196
5.788760222494602,4.1766707599163055,4.1766707599163055
1.8172823414206505,1.8172823414206505,1.8172823414206505
4.215059906244278,4.215059906244278,4.389374062418938
1.3961629290133715,1.2011500764638186,1.3961629290133715
4.152784630656242,4.152784630656242,4.152784630656242
